category_numeric,main_promotion_numeric,color_numeric,stars,target
2,1,4,3.6013326125282745,0
5,1,9,2.5,0
0,3,0,4.990951830471295,0
5,1,9,2.4,0
0,1,7,1.9,0
1,0,9,2.5,0
2,1,2,3.306076345822314,0
4,1,9,4.166892652207359,0
3,1,7,1.4,0
1,1,5,2.4,0
2,1,7,3.2,0
4,1,9,4.0,0
4,3,9,4.013109937445943,0
1,1,9,2.212701675564518,0
5,3,9,2.2,0
2,1,4,3.5,0
0,0,0,4.9014856316344755,0
1,1,8,4.6,0
1,0,7,1.5560672778005222,0
1,0,9,3.1,0
2,1,2,2.4,0
3,0,7,1.5,0
3,1,9,2.7210543575043737,0
3,1,7,0.9,0
4,0,4,0.8888838905502403,0
0,1,1,1.8014667057046265,0
2,1,4,2.9,0
5,3,3,2.383155561485728,0
5,2,0,3.4,0
3,0,4,2.1,0
5,0,4,3.049955469086926,0
4,2,0,3.9457636335020263,0
5,0,3,1.8048521440334009,0
3,1,4,1.3,0
0,3,4,3.1,0
1,1,0,4.455870113504124,0
0,3,4,3.9435673367386923,0
2,3,5,3.4,0
4,0,7,4.3,0
2,3,9,3.0,0
2,3,3,3.0,0
3,3,4,3.0605634676181652,0
3,0,7,2.5,0
1,1,4,3.125312428386418,0
2,0,0,1.8138036371602901,0
5,0,3,3.0,0
2,3,7,2.506563948709765,0
3,1,7,0.9,0
3,0,4,1.5896714289840124,0
1,1,4,3.2,0
4,0,4,0.9954660030033308,0
0,1,4,2.7690613837137303,0
3,1,4,0.9520298035748821,0
3,2,8,2.6394308253145753,0
3,1,4,0.8875099376661599,0
5,0,9,3.18054416768147,0
4,1,3,4.983366839225686,0
1,0,5,3.367853769810918,0
2,0,8,2.8,0
2,1,5,2.2,0
3,0,5,1.414078824515602,0
2,3,2,2.153226021333904,0
2,3,7,3.2095339733686012,0
2,3,9,2.9,0
2,3,5,2.2282364214091372,0
3,2,1,2.879981041360831,0
1,2,3,3.516292332936195,0
3,0,4,2.4,0
3,0,7,2.6,0
5,3,7,3.2876777345827835,0
2,3,2,2.4,0
5,1,7,3.8400437809151957,0
2,0,4,2.1,0
1,0,5,3.188583486766093,0
5,0,5,2.3793407258147834,0
2,2,1,2.0555685339642227,0
1,1,5,2.457573257580036,0
2,1,4,3.4,0
5,0,3,2.508703896258766,0
5,1,4,3.536850271299144,0
5,0,2,2.7373509683038386,0
5,1,3,2.705299838830756,0
2,3,2,2.5,0
2,0,9,3.7992247955465053,0
4,0,4,1.7,0
5,0,3,2.348482482966627,0
2,3,9,2.7,0
2,3,9,2.1,0
2,0,1,2.1,0
2,0,9,2.8650453114345247,0
3,3,6,3.88353648853364,0
2,3,8,2.571767331436328,0
3,0,4,2.4,0
0,2,2,4.777345176825313,0
4,0,1,3.2233065006572184,0
2,0,4,3.1,0
5,1,7,3.1,0
3,0,4,2.4,0
0,3,1,4.2,0
2,0,4,2.6,0
0,1,1,4.016671932399797,0
0,0,7,1.7,0
1,0,3,3.55760551870867,0
1,1,5,2.4,0
2,3,3,2.0764764415198016,0
0,3,7,4.386925962465106,0
2,3,2,2.2472891965633184,0
2,1,4,3.0,0
3,1,5,2.835689193045554,0
5,2,1,1.6810446074439163,0
3,2,1,3.861852298943278,0
5,3,4,3.1412372329036855,0
2,1,4,3.2,0
5,0,7,3.251376769529143,0
1,0,9,2.7,0
2,0,8,4.282463615767433,0
3,0,4,1.8,0
5,0,3,3.1725459745999878,0
2,3,2,2.7,0
5,1,9,3.2,0
5,0,2,3.8114566066440947,0
3,1,7,1.4,0
3,3,6,3.5275483148601383,0
2,1,4,2.9,0
1,1,7,1.565890997552578,0
2,0,8,1.8,0
2,1,5,2.3396780589786625,0
0,3,1,2.465109146897832,0
3,0,7,1.6,0
2,0,1,1.8,0
5,0,3,2.6,0
4,3,4,3.4709420324948566,0
2,1,1,1.7404249271811043,0
2,0,4,2.9,0
2,3,2,3.0,0
2,1,5,2.5656439525224295,0
0,1,1,1.8382844216604353,0
1,1,8,4.488481987296134,0
2,3,4,2.9176958207240045,0
3,2,1,3.1348013080669808,0
2,0,3,2.0069931605709432,0
2,3,8,2.49205046714845,0
2,1,5,1.8,0
5,1,9,2.4,0
2,0,1,1.8,0
3,1,7,1.6,0
5,0,9,2.591371728976074,0
0,2,5,4.676129945127627,0
3,0,4,2.0947661124213495,0
5,1,9,2.7,0
0,3,4,3.1,0
3,0,4,3.1,0
5,0,3,2.2,0
5,1,1,4.20007086484166,0
5,2,0,2.7,0
3,1,7,1.7,0
2,0,4,2.388499720786444,0
3,3,4,2.846015981763587,0
2,1,9,2.5245162180059153,0
5,1,5,2.036382350539134,0
1,3,2,3.018104429398959,0
0,0,7,1.8309243546415241,0
5,1,7,2.5,0
2,0,7,2.899752664048118,0
3,1,7,0.9699146891646745,0
2,3,7,2.7924945497377216,0
2,0,8,2.294977308701244,0
2,0,1,2.1617473719755993,0
3,1,1,3.704136798385883,0
3,2,7,1.6974164628628015,0
0,0,1,1.9120158135554945,0
5,2,1,2.457691864995654,0
2,3,2,3.1,0
4,0,0,3.3243656716063863,0
0,3,7,2.8970649338321777,0
5,0,9,2.3,0
5,1,7,2.525704726643208,0
4,1,9,4.042419602341547,0
5,2,3,2.486468619203354,0
1,0,7,1.339151358734021,0
0,3,4,3.250683843182048,0
2,0,4,2.415930402061898,0
3,2,5,3.7810672900762547,0
4,0,4,1.3,0
5,3,8,3.6454714600192197,0
2,2,9,4.9,0
0,3,1,3.785727142346704,0
1,3,2,2.5307356462821993,0
4,1,1,2.2,0
5,2,0,3.0,0
3,0,7,2.2825286108232894,0
0,3,4,2.027970353847148,0
3,1,1,2.7115225961795537,0
5,2,0,2.2,0
3,0,4,2.5,0
0,1,1,1.8213724043242905,0
5,2,0,2.8,0
4,0,4,2.843342463782858,0
5,2,0,2.6,0
2,3,9,3.2,0
2,3,3,2.2985893887146056,0
4,2,4,1.7,0
0,0,1,2.6627950052772635,0
4,2,4,1.7977088580772855,0
2,1,4,3.4,0
3,1,1,3.2228623461370147,0
3,1,7,0.6,0
0,3,4,2.3,0
0,1,1,1.8,0
2,0,1,1.6,0
5,1,9,2.7,0
5,1,4,3.9538626550995906,0
3,0,4,2.4,0
5,0,7,3.512803133631624,0
0,1,1,2.3,0
3,0,7,2.6,0
2,3,2,2.1575163350496624,0
5,2,0,3.0,0
3,3,3,2.9254910764776385,0
3,0,7,2.6,0
2,3,2,4.113919802461752,0
0,2,1,4.210173837270729,0
5,3,9,2.6829332405141284,0
2,3,2,2.3,0
5,1,7,2.8952797527601293,0
2,2,9,4.7,0
2,0,9,2.5998920657505122,0
2,1,1,2.25129523554989,0
2,2,0,2.860882988475964,0
2,0,4,3.4,0
1,0,0,2.230234592490386,0
4,0,7,1.1479792366155812,0
0,3,4,2.2,0
3,0,4,3.0877964947875607,0
1,0,9,3.1,0
3,1,1,2.887289834776732,0
2,0,7,2.9,0
2,1,6,2.3,0
0,3,4,2.9,0
2,3,2,2.8,0
2,0,1,2.1,0
4,1,1,2.320510632768573,0
5,0,7,3.563520178085547,0
2,3,8,2.5386460841159146,0
2,2,6,3.3920030183890058,0
2,2,1,2.4041087722040695,0
5,2,4,3.751771254534165,0
0,2,2,4.657699206490568,0
5,0,2,2.724574645565614,0
5,1,9,2.8,0
5,1,3,3.4,0
3,0,7,1.9,0
2,0,3,2.6658670482900004,0
0,2,4,2.2,0
2,2,0,2.7303823755535106,0
3,0,7,1.5,0
3,0,1,2.8177766387851246,0
0,3,7,2.207485416670796,0
0,2,8,4.714584497713844,0
3,2,4,2.273362074797307,0
1,3,2,2.945778920969323,0
2,1,8,2.869793661568804,0
2,1,2,1.7766421038285114,0
3,1,5,1.8,0
0,3,4,2.034427632743834,0
5,1,7,2.8,0
0,1,1,1.9,0
5,2,0,3.6792093633760543,0
5,0,3,2.9,0
3,0,7,2.0,0
5,2,0,3.0,0
2,3,8,2.110201848787456,0
0,1,1,2.1,0
3,0,4,2.3,0
5,1,9,1.9,0
2,3,7,2.8253244071623542,0
0,1,1,2.7,0
3,2,7,4.113380373627948,0
2,3,9,2.3,0
5,1,7,3.0,0
4,0,4,0.9,0
5,1,9,2.4,0
5,3,9,2.7,0
0,3,4,2.9381051806992278,0
2,3,9,2.1,0
0,0,1,2.2165696634045235,0
4,0,4,1.0,0
2,0,9,3.8,0
0,1,1,2.2064616679844087,0
0,1,1,2.9,0
2,3,9,2.7,0
1,0,9,3.2,0
3,1,7,1.8646090123462509,0
2,1,4,2.9,0
3,3,6,3.146796144398924,0
4,1,0,2.8149237777950176,0
5,1,4,4.649120094925021,0
3,0,7,1.7,0
0,3,4,2.8,0
2,0,9,4.1,0
2,3,2,2.3,0
5,2,1,2.1771837377630527,0
1,3,9,2.6,0
0,3,7,4.217718116458542,0
3,0,7,1.5,0
5,1,4,3.1,0
2,0,4,2.9,0
1,3,2,2.968261570758511,0
2,0,1,2.4,0
5,0,3,2.8,0
3,0,7,2.4,0
5,1,7,3.0,0
2,3,2,4.193031888483783,0
2,0,4,2.9,0
5,3,4,2.934351127136076,0
0,0,4,1.6825132195928703,0
5,2,0,2.5,0
0,1,1,2.9,0
5,0,3,2.3,0
5,2,0,3.0,0
1,1,4,3.677878183225769,0
0,3,4,2.3,0
2,2,9,5.0,0
4,3,9,3.831708043971882,0
4,1,3,4.998827527100013,0
3,0,5,1.9443273087443618,0
5,1,5,3.0047830820394106,0
0,3,1,3.984791260705018,0
0,1,4,2.1223450802372867,0
2,0,4,2.8,0
1,0,4,3.1604261116255175,0
5,1,9,2.2105367533952807,0
5,2,0,3.4,0
5,1,3,2.103431715779031,0
2,3,9,2.9,0
3,1,1,3.5,0
2,3,2,2.9,0
2,1,7,3.5,0
2,0,0,1.6826946169019579,0
5,2,0,2.8,0
1,1,7,1.864515863974311,0
2,0,4,3.558786906973723,0
5,1,7,3.8450383956281073,0
5,3,1,3.016946554359516,0
3,2,8,2.82061384975548,0
4,0,4,1.9,0
2,2,1,1.3495705980755612,0
2,0,4,2.8,0
2,0,1,1.5,0
1,0,9,2.7217515075436065,0
2,0,1,1.9,0
2,1,6,3.1072027451203623,0
0,3,4,3.266735039804643,0
2,1,4,2.8,0
5,2,0,2.1,0
3,0,7,2.3,0
0,0,9,4.386149138742828,0
1,3,2,2.695982651807593,0
1,0,9,3.0,0
2,2,9,3.558325838948753,0
3,1,7,1.5,0
5,1,9,2.6,0
5,2,0,3.4,0
3,0,7,3.0886043365285683,0
2,1,4,3.2,0
3,1,7,1.907970281878059,0
0,1,1,3.535462300716051,0
2,3,7,2.5534001092419665,0
4,1,4,2.709646905881666,0
3,1,4,2.8131206877639907,0
2,1,4,2.7,0
5,1,9,3.2,0
5,1,7,2.8,0
2,1,5,2.5,0
2,0,7,2.689981611908369,0
2,3,2,2.5,0
2,1,4,2.5,0
3,1,7,1.5,0
2,0,4,2.9,0
1,2,9,3.235196455117271,0
2,0,4,2.2984191354719545,0
3,0,4,2.0987285110013105,0
2,0,9,4.097724620146841,0
2,3,4,3.0299815455737495,0
2,3,2,4.031692247734495,0
3,3,1,2.5758537319995676,0
0,3,1,2.229215810145909,0
2,3,2,3.2911966841634497,0
5,1,7,2.9,0
1,0,4,3.411574651418509,0
1,2,6,3.0,0
4,0,4,1.0,0
0,2,8,4.1537494195911435,0
3,1,3,3.10970270091235,0
3,0,5,1.7053858206998025,0
2,1,7,2.9,0
4,0,4,1.4,0
2,0,4,3.3,0
2,1,7,3.5,0
2,1,4,2.6,0
0,0,4,1.7215887429292929,0
4,2,1,4.379708611281111,0
5,3,9,2.790812911228995,0
5,0,3,3.1965129742126996,0
0,3,4,2.3,0
1,0,9,3.2,0
3,2,4,2.794569818379872,0
0,2,5,4.834633420281896,0
4,0,4,1.9,0
5,0,4,2.974342378607661,0
4,1,1,2.3776118989325337,0
3,3,5,3.8470346437207534,0
2,3,9,2.4,0
5,1,4,3.290624307935444,0
5,2,0,3.0,0
2,3,9,3.0,0
5,1,7,2.8,0
2,1,2,2.9160848173957747,0
2,1,1,3.2883915349702066,0
0,1,1,2.7,0
0,2,1,4.225828793848707,0
0,1,1,1.888145077967502,0
5,0,4,2.8277902097248866,0
4,0,4,1.9,0
2,1,8,4.963944945782582,0
2,3,9,2.5,0
0,3,4,3.2310928930007554,0
2,1,9,3.5227044151717526,0
2,3,2,2.3,0
5,2,0,2.5,0
2,0,8,1.662423178024017,0
2,3,2,2.3,0
2,0,1,1.5,0
2,0,8,2.3048318341452325,0
5,0,3,2.215195220886923,0
5,0,3,2.3160036019717816,0
2,2,9,5.0,0
3,0,5,1.6011031614262468,0
2,1,7,3.5,0
2,0,6,3.1241323609888996,0
2,0,7,3.4356757645710285,0
1,1,7,1.9,0
1,1,6,2.3,0
1,0,4,3.105936189179643,0
0,1,8,2.300820085395379,0
5,1,4,3.5,0
3,0,7,2.6385375883047364,0
5,1,7,3.2,0
5,3,2,3.1537201566969078,0
3,3,6,3.2217209097691213,0
4,3,9,4.6,0
0,3,1,2.6,0
0,0,7,1.0011279301149465,0
1,0,9,2.4,0
2,0,1,2.3970928619656044,0
4,3,9,4.483311488214513,0
2,1,4,2.7,0
2,0,1,1.9,0
4,0,4,1.9,0
2,3,9,2.9,0
2,2,1,1.9510109712498824,0
2,1,4,2.6,0
2,3,2,2.4,0
5,2,0,3.322543875546369,0
5,0,4,3.1297056559021326,0
2,1,4,3.0,0
2,0,9,4.1,0
4,0,4,2.1599368965662937,0
4,1,0,2.980643693215744,0
2,3,3,2.6,0
2,1,5,2.4,0
4,0,1,3.7727018697901693,0
1,2,4,2.1851000263850757,0
1,1,5,2.7522921758359735,0
2,0,9,3.8,0
2,3,9,2.3,0
3,2,4,3.2160632020574362,0
0,3,0,4.817486933233388,0
2,3,9,3.2520296576918652,0
5,0,7,3.6120387788432518,0
3,3,6,3.938811621337411,0
1,0,7,3.461955045838784,0
4,0,4,1.4,0
3,3,4,2.6,0
4,2,4,1.5062542226897369,0
2,0,3,2.380136691581952,0
2,1,7,2.7766588523971643,0
3,1,5,0.906553667983075,0
2,1,4,2.5,0
3,0,4,2.4,0
4,1,9,3.872489347105954,0
2,1,4,2.250383361588678,0
5,1,6,2.806951480142785,0
2,3,8,2.3685911271049864,0
3,1,7,1.4,0
2,3,9,2.4,0
2,2,9,4.647997277337122,0
3,1,0,2.995031275293059,0
2,0,9,2.77970636324251,0
0,3,4,2.3,0
3,3,4,2.0,0
3,1,7,2.0,0
3,2,7,1.5002519594445212,0
2,0,8,2.0343240583887607,0
0,1,8,2.541352090781129,0
5,2,0,3.1,0
2,0,7,2.8211149231372947,0
1,0,5,3.4869672240594647,0
4,3,4,4.288772779316758,0
2,3,2,2.5,0
2,3,4,3.409783468029707,0
2,0,0,1.626148498841823,0
0,1,1,3.153826718638762,0
0,3,7,4.048090600075307,0
1,0,9,2.7,0
4,2,1,5.0,0
4,2,0,4.0,0
5,1,9,2.3,0
4,0,0,3.0149526083348825,0
2,2,0,3.6711739990781127,0
2,0,4,3.1,0
2,1,9,2.3560426126860206,0
2,0,4,3.2,0
0,0,7,1.982815924676713,0
3,0,4,3.1,0
3,3,4,2.9605951775565282,0
1,1,7,3.4398836029703728,0
1,3,9,2.2309507767648844,0
3,0,4,1.5472060434197,0
2,0,4,2.8,0
3,1,7,1.5,0
5,1,9,2.5,0
1,0,3,3.69637123773865,0
0,0,1,2.9448560293808894,0
5,2,2,2.8378061693394727,0
5,0,2,2.163862019219519,0
2,1,7,2.8,0
3,0,4,2.4,0
3,0,4,2.057111312113896,0
1,0,9,3.2,0
3,0,7,1.9,0
3,2,4,2.915638180440345,0
4,1,4,1.52938207531927,0
1,1,9,2.409300117288013,0
5,0,3,3.0,0
5,2,4,4.162804291519916,0
2,3,2,2.3,0
1,0,9,3.468481047890264,0
5,2,1,2.4859288630908107,0
4,0,7,4.774072616771236,0
2,3,9,2.6,0
5,1,5,3.053510253632382,0
1,0,9,2.4,0
0,1,4,4.559212970613055,0
3,0,4,2.7,0
2,1,4,2.6,0
1,0,1,1.5377052997422616,0
2,0,4,2.9,0
2,0,1,1.7,0
4,2,2,4.448344339388528,0
5,3,3,4.879550840381757,0
5,1,9,3.4,0
0,1,4,2.8274844272448885,0
4,0,4,1.1,0
0,0,9,4.264694757867061,0
5,0,3,3.0308698743373195,0
2,3,9,2.4,0
0,3,7,3.9032643822211726,0
3,2,1,2.9633969111530547,0
2,3,9,2.6,0
0,0,7,1.7279991960336887,0
3,3,4,1.8746030198388546,0
2,0,1,1.7,0
2,1,5,2.3316245894422956,0
2,0,3,2.20902110565214,0
2,0,9,3.5019483177998896,0
5,1,3,3.6317771512415864,0
3,1,7,1.959602212367345,0
1,2,1,3.8425458033954225,0
0,3,7,4.020830001154665,0
0,3,1,2.154883865672006,0
2,2,4,3.2516101447757544,0
2,3,5,1.9547705896820118,0
2,2,9,4.984691872808856,0
5,0,0,2.885726109394095,0
2,0,4,2.114095962752177,0
5,2,0,2.6,0
5,1,2,4.535172864044408,0
4,1,4,2.33170624283249,0
2,0,1,1.7,0
2,1,5,2.1,0
2,0,1,2.8,0
2,0,4,2.9,0
3,2,5,4.621302986508233,0
4,2,4,1.9664192218935408,0
2,3,9,2.1,0
3,0,7,2.6,0
5,1,9,2.7,0
2,1,5,2.8,0
2,1,2,3.3660222528438113,0
5,0,3,3.0,0
0,0,4,1.4455152240915483,0
2,1,5,2.775842501786911,0
5,0,0,2.9245892319683837,0
1,0,7,2.6035891357136984,0
5,2,0,3.1,0
2,0,6,3.8021111900815776,0
4,0,4,1.3,0
1,0,1,1.8744506655344395,0
0,2,4,1.0946637954199607,0
2,0,1,2.1,0
3,0,1,2.8,0
1,0,9,3.0,0
5,0,7,3.8,0
0,3,2,3.0811696179748607,0
2,3,9,2.7,0
1,0,5,3.5847292696059534,0
5,3,8,3.2092716343863867,0
2,0,4,2.7,0
4,0,7,4.825613466416628,0
2,0,4,2.9,0
4,1,1,3.0602618609514685,0
4,1,1,2.9,0
0,3,5,4.1764288633003135,0
3,1,7,1.6,0
5,0,3,2.7,0
1,0,9,3.0,0
2,0,6,3.6286658051716474,0
3,1,8,2.7757481884789414,0
0,3,7,2.2552883381166793,0
4,1,0,3.006295269434346,0
0,1,7,2.0285349315344847,0
5,1,7,3.6,0
0,2,8,4.910304206957647,0
2,1,9,2.4,0
5,2,0,3.0,0
3,1,7,1.2,0
5,1,5,2.78339656865838,0
3,0,4,2.4,0
2,1,5,1.863689926336599,0
2,0,9,2.7691559022893855,0
4,2,0,3.9168854206677683,0
3,3,4,1.7,0
2,0,9,2.7803774741261966,0
2,0,5,2.5033383601786383,0
2,1,7,3.236369312475614,0
2,1,2,3.5604188591795003,0
2,1,4,3.4,0
3,0,4,2.0,0
2,1,2,2.238874617906201,0
2,1,4,3.1,0
1,1,4,3.114312606392491,0
3,2,7,1.423528797631865,0
2,3,9,2.3,0
2,0,5,2.5,0
2,0,4,3.3,0
5,0,2,2.7029282033680224,0
5,3,3,2.124486779671788,0
0,3,7,4.2549628903945225,0
5,1,7,2.9,0
3,1,7,1.4,0
5,2,0,2.5,0
2,0,1,2.5375463927917674,0
2,1,5,2.1,0
3,1,7,0.9,0
0,2,1,4.3,0
1,0,4,1.902936415910239,0
2,0,1,1.2822958446221486,0
5,1,9,2.6,0
2,0,4,2.6,0
0,3,7,2.3946914779952344,0
5,3,1,3.797895698883338,0
5,1,1,4.9296489781283315,0
0,3,1,3.63271680015089,0
5,0,3,3.2,0
1,0,5,3.1,0
3,3,6,3.3035803300041677,0
5,0,7,3.2506480053873243,0
2,3,9,2.7,0
4,0,4,1.6,0
3,0,5,2.4254321981178317,0
5,2,0,3.0,0
3,1,7,0.9,0
3,1,4,2.7847390524725846,0
3,0,9,2.3511320118427066,0
5,1,7,3.1,0
1,0,4,2.691282053216817,0
5,0,3,2.6,0
3,1,7,1.1579881272152275,0
2,0,9,4.1,0
5,0,7,3.521901390218029,0
1,0,4,2.619126041791459,0
5,1,4,3.1,0
2,3,9,3.287101090879632,0
2,3,9,2.6,0
2,3,6,2.2523861753322967,0
1,0,5,3.5581412356988626,0
5,2,0,2.9,0
3,0,4,2.0,0
4,3,4,4.984442200041321,0
4,1,4,1.3,0
2,1,4,3.1,0
5,0,3,2.7,0
2,3,9,3.0,0
3,1,1,2.4453355859212964,0
0,3,0,4.050139603441366,0
1,3,1,3.3,0
4,0,4,1.1,0
5,1,4,3.207267087161002,0
2,3,9,2.5,0
1,1,6,2.8978859721999974,0
5,2,0,2.1866386514251346,0
0,1,0,4.4646589606374,0
0,0,0,2.6,0
5,1,3,2.613701081325396,0
5,2,1,2.086839762133,0
5,3,4,3.340830634275945,0
5,0,2,4.051849746612168,0
0,2,8,4.99036078443468,0
0,1,0,2.646552629420258,0
2,0,4,2.7,0
2,3,9,3.0,0
4,0,7,1.2797694776360495,0
1,0,9,2.5,0
5,1,9,3.3125773275861645,0
4,1,9,3.499981160044342,0
2,1,7,3.216908107035599,0
1,2,1,2.0,0
5,1,4,3.1,0
5,2,1,3.041288731953543,0
4,0,4,0.96183880601328,0
5,1,9,2.9,0
1,1,4,3.1412761129266027,0
2,2,9,4.1604708658318525,0
5,0,8,1.9,0
5,1,9,2.3,0
5,0,3,3.2,0
2,0,8,1.8108700064363377,0
0,1,1,2.6,0
3,1,4,1.2254907918845737,0
2,3,8,2.395381828431433,0
3,1,7,1.1,0
2,1,6,2.2347921896666856,0
3,0,7,2.6300684624873796,0
5,2,0,2.6,0
5,0,5,3.2036402613478745,0
4,0,4,2.324268899450706,0
3,0,4,2.5,0
0,3,4,2.3,0
3,3,6,3.8803944679430673,0
4,0,7,4.427017821181944,0
5,1,5,2.510031558405488,0
2,1,2,3.7218443182883307,0
4,0,4,1.1,0
0,0,9,4.186331812893548,0
5,1,7,2.8,0
4,0,4,1.7,0
5,2,1,3.0701512339758157,0
3,0,4,2.6283828447023523,0
5,2,1,2.5,0
3,0,7,1.9,0
3,3,6,3.967905448302446,0
2,3,5,2.5730246147090146,0
5,3,1,3.5203575110849528,0
3,0,7,2.293550872875083,0
5,3,2,2.51227605428378,0
5,1,2,4.050904705130471,0
3,0,9,2.2678367984496903,0
5,1,4,2.9340405843349564,0
5,1,7,2.8,0
3,0,4,2.5373823828406863,0
3,0,8,4.428078435602359,0
5,1,7,3.8,0
0,1,1,2.6,0
5,0,3,2.8,0
1,0,5,3.3196669973534996,0
0,1,1,2.9,0
2,1,4,2.6,0
3,0,4,1.965882507014007,0
5,1,3,2.7495385500321188,0
2,1,2,2.4,0
5,0,1,2.002325074203412,0
0,1,1,2.7262434250907175,0
5,3,2,2.410095903008064,0
5,1,9,2.7,0
5,1,7,2.8,0
5,0,4,2.906468689351513,0
2,0,4,3.4,0
1,0,0,2.784914825033636,0
5,0,9,2.730554954386929,0
2,2,0,2.391779293628822,0
1,1,7,1.773202973830542,0
2,3,2,2.5,0
2,3,2,2.6,0
3,1,4,0.8385709898528926,0
0,3,1,4.049447402604029,0
1,1,5,2.814709044221455,0
5,0,3,2.8,0
3,3,6,3.355475388771521,0
5,3,1,4.157760452781072,0
2,2,0,2.4720788877644635,0
2,1,5,1.8,0
3,1,1,2.6263386876944077,0
1,3,9,2.2468368893630974,0
0,0,7,1.6786750335154437,0
3,0,4,2.2,0
5,1,6,3.142394614440809,0
0,3,4,2.4,0
2,1,7,2.1418691398432714,0
1,1,6,3.693536125142175,0
5,1,9,2.6,0
1,1,4,3.1593028090365736,0
0,1,1,3.1868159875011948,0
0,3,4,3.1,0
5,1,9,2.3,0
5,0,2,2.679185664585756,0
3,3,0,4.146309917643576,0
2,0,1,2.1,0
1,0,4,1.9469641774680708,0
4,3,9,4.564860409502654,0
0,0,7,1.641891403828653,0
2,0,6,3.1622519695729747,0
2,0,4,3.5,0
3,0,4,1.5447468141322458,0
2,3,4,2.4,0
2,3,2,3.0,0
0,1,1,2.5,0
0,0,9,4.0583456009397985,0
2,1,4,2.2,0
1,0,9,3.0,0
5,0,1,3.168784922522345,0
1,0,5,3.585472406459288,0
5,3,9,2.2,0
2,0,0,1.7368769068775387,0
2,0,4,2.7,0
2,3,2,3.5603203152913685,0
2,1,5,2.6,0
5,2,0,2.4,0
2,3,2,2.5,0
5,1,9,2.7,0
2,3,5,1.8363586662503506,0
0,1,1,3.5278803747768985,0
2,1,5,2.787986267736116,0
0,1,1,2.7425220445735583,0
2,3,2,2.5,0
0,3,4,2.3,0
0,1,1,2.6,0
5,1,4,3.5,0
5,3,1,3.9070573305526883,0
3,1,7,2.36695921213243,0
5,1,7,2.5610127647058456,0
0,2,2,4.562083814690913,0
5,0,3,2.4,0
5,1,7,2.9,0
0,1,4,2.9,0
2,3,7,3.0325392147083785,0
2,1,9,2.3296727641104087,0
3,0,7,2.7,0
5,2,0,2.5,0
2,1,2,3.6164180353318867,0
1,0,7,2.6274238994175176,0
2,1,9,2.9995792313648235,0
3,3,5,3.6,0
2,0,1,2.3,0
1,0,3,4.0878323787365956,0
5,1,9,2.3,0
5,0,3,2.5256694228310046,0
2,1,3,2.4669415796043888,0
1,0,9,3.0,0
3,2,7,1.9325329026118712,0
4,1,9,4.172314562378023,0
0,0,1,2.8211035443418897,0
2,3,9,2.9,0
2,0,1,2.4,0
2,3,9,2.5,0
3,0,7,2.1,0
1,0,9,3.1,0
2,0,9,3.4412675326083395,0
3,0,5,1.8646096175005062,0
3,2,0,4.535354990987539,0
2,1,2,3.4776078128720234,0
2,3,2,2.3,0
2,1,4,2.7,0
2,3,2,2.6,0
2,3,2,2.6,0
3,0,7,2.2,0
3,0,7,1.5,0
4,0,4,2.736212290733637,0
2,0,1,2.4,0
5,1,3,2.205998304585284,0
5,2,0,2.8,0
5,3,9,2.2017473546532735,0
0,0,4,1.8820012629119356,0
2,3,9,2.069488237367596,0
2,1,4,3.6,0
2,0,9,4.820458771330117,0
4,0,4,2.791560761945546,0
4,1,3,4.960063125160531,0
3,2,1,2.9820269273564266,0
5,0,3,2.6,0
2,2,9,4.521605136501169,0
4,2,0,3.6533392215302785,0
2,3,2,2.3,0
2,3,3,2.7,0
0,3,4,2.9612607414331342,0
2,3,2,1.8703682473747893,0
2,3,3,2.1615591456680496,0
5,1,5,2.692238535526856,0
5,0,9,3.0542534368532253,0
5,1,7,3.0,0
1,0,9,3.0,0
4,1,1,3.022627910821423,0
2,1,2,3.738423962013738,0
1,1,4,2.73503700835458,0
1,3,8,3.820733646179473,0
3,0,4,2.8,0
3,0,7,2.4,0
2,3,2,2.5,0
0,3,4,3.4,0
4,2,4,1.1889842995977236,0
4,3,4,4.494515938005469,0
5,0,3,2.6,0
0,1,4,2.9,0
5,3,8,2.6511681386581514,0
4,1,1,3.0834371652971737,0
3,2,7,2.0125556939426326,0
3,1,7,1.3,0
1,2,9,2.5238093179867587,0
5,3,3,2.8,0
3,1,4,2.6679537654302234,0
1,1,4,3.596552123657134,0
5,0,7,3.275782055611763,0
2,1,1,1.8,0
1,0,3,4.122825099420977,0
0,1,1,2.0,0
5,0,3,1.8404011157816518,0
2,1,7,2.0506299573075797,0
5,3,7,3.3,0
0,3,1,2.3062170689770487,0
5,0,3,3.1158276638255327,0
2,1,5,2.5,0
4,0,7,4.855968844483794,0
0,0,9,4.210525918519702,0
3,0,5,2.3330561067445488,0
2,0,1,1.6,0
5,1,3,3.022848674675477,0
2,1,4,3.1,0
5,1,7,3.1,0
3,1,0,2.8135789047063935,0
3,0,5,1.6,0
2,1,4,2.9,0
5,0,3,2.8,0
0,3,1,3.1,0
2,3,2,2.6,0
3,0,5,1.7313206261070173,0
5,2,0,2.6,0
5,1,7,3.3,0
4,0,4,2.3739904434977723,0
5,1,9,1.8835480236382327,0
5,2,0,2.6,0
4,1,1,2.9,0
2,0,1,1.5,0
0,1,7,1.7888255426331503,0
4,1,4,1.3010284053881358,0
